hand_x0,hand_y0,hand_x1,hand_y1,hand_x2,hand_y2,hand_x3,hand_y3,hand_x4,hand_y4,hand_x5,hand_y5,hand_x6,hand_y6,hand_x7,hand_y7,hand_x8,hand_y8,hand_x9,hand_y9,hand_x10,hand_y10,hand_x11,hand_y11,hand_x12,hand_y12,hand_x13,hand_y13,hand_x14,hand_y14,hand_x15,hand_y15,hand_x16,hand_y16,hand_x17,hand_y17,hand_x18,hand_y18,hand_x19,hand_y19,hand_x20,hand_y20,face_x1,face_y1,face_x61,face_y61,face_x291,face_y291,face_x0,face_y0,face_x39,face_y39,face_x269,face_y269,face_x13,face_y13,face_x14,face_y14,face_x17,face_y17,etiket
0.5560092329978943,-0.01807194948196411,0.6057438254356384,-0.0715329647064209,0.6216333508491516,-0.1409326195716858,0.603682279586792,-0.18795812129974365,0.5696852207183838,-0.20016580820083618,0.6380773186683655,-0.19200599193572998,0.5952226519584656,-0.23004496097564697,0.5885826349258423,-0.19793596863746643,0.5949236154556274,-0.17071670293807983,0.6004651784896851,-0.196823388338089,0.567249059677124,-0.21881109476089478,0.5631402134895325,-0.18742308020591736,0.5688521862030029,-0.160100519657135,0.559150755405426,-0.18851006031036377,0.5367927551269531,-0.19791126251220703,0.5381151437759399,-0.16975921392440796,0.5466057062149048,-0.14558279514312744,0.5203239917755127,-0.17513719201087952,0.5113465189933777,-0.17528417706489563,0.513564944267273,-0.1478295922279358,0.5196536183357239,-0.1289876103401184,0.0,0.0,-0.04238824546337128,0.05402714014053345,0.039033740758895874,0.05199390649795532,-0.0006382465362548828,0.044413626194000244,-0.0248270183801651,0.04509192705154419,0.022721484303474426,0.043824970722198486,-0.0009185224771499634,0.054728686809539795,-0.0007308721542358398,0.05487501621246338,-0.0008771419525146484,0.07170236110687256,Yumruk_Yuzden_Uzak
0.6383938193321228,-0.052054762840270996,0.589243471622467,-0.08740735054016113,0.5529597997665405,-0.16648882627487183,0.5578911900520325,-0.23361283540725708,0.5950531959533691,-0.22980579733848572,0.5986518859863281,-0.22497805953025818,0.5847970247268677,-0.2430870532989502,0.5834125280380249,-0.20045605301856995,0.5934785008430481,-0.20293450355529785,0.6334589719772339,-0.22450602054595947,0.6175575256347656,-0.22581321001052856,0.6084692478179932,-0.163810133934021,0.6166092157363892,-0.1718648374080658,0.6631103157997131,-0.2120968997478485,0.6453706622123718,-0.1942688226699829,0.6335791945457458,-0.1421518325805664,0.6420371532440186,-0.15320217609405518,0.6925879120826721,-0.19244807958602905,0.6693233251571655,-0.1736232042312622,0.6598036289215088,-0.13916319608688354,0.6669767498970032,-0.14437896013259888,0.0,0.0,-0.039332613348960876,0.05813401937484741,0.04086621105670929,0.051839470863342285,0.000987127423286438,0.04482227563858032,-0.022757887840270996,0.04719060659408569,0.02431584894657135,0.043430328369140625,0.0011092424392700195,0.055492937564849854,0.0012743622064590454,0.05644941329956055,0.0015678107738494873,0.07343852519989014,Yumruk_Yuzden_Uzak
0.6140940636396408,-0.08167880773544312,0.6389789432287216,-0.10139131546020508,0.6636834591627121,-0.1560894250869751,0.693089947104454,-0.20417317748069763,0.7093268483877182,-0.23617121577262878,0.6008802503347397,-0.24026334285736084,0.6815823763608932,-0.24668675661087036,0.6816549152135849,-0.2005411684513092,0.6605061739683151,-0.18410909175872803,0.6039513200521469,-0.24171507358551025,0.6841345280408859,-0.24343964457511902,0.6777049154043198,-0.19281470775604248,0.6565305441617966,-0.17505043745040894,0.6137981861829758,-0.2350006103515625,0.6851517409086227,-0.23897776007652283,0.6776782125234604,-0.19492539763450623,0.6553199738264084,-0.18142279982566833,0.6286047548055649,-0.22165068984031677,0.676856741309166,-0.22869214415550232,0.6730317324399948,-0.19452735781669617,0.6565966457128525,-0.18193218111991882,0.0,0.0,-0.03892041742801666,0.05578756332397461,0.039403483271598816,0.04982900619506836,0.000614657998085022,0.04407393932342529,-0.02271200716495514,0.0459442138671875,0.023444339632987976,0.04238027334213257,0.0007061511278152466,0.054509878158569336,0.000941351056098938,0.05493283271789551,0.0012152940034866333,0.07202398777008057,Yumruk_Yuzden_Uzak
0.6035476177930832,-0.09666818380355835,0.6371094435453415,-0.05377602577209473,0.6989419907331467,-0.026116907596588135,0.7559285014867783,-0.010093390941619873,0.7960543483495712,-0.022734642028808594,0.7256529182195663,-0.14878565073013306,0.769790455698967,-0.058276355266571045,0.7398915141820908,-0.03916424512863159,0.7205206006765366,-0.05933403968811035,0.7224000543355942,-0.16607308387756348,0.764953538775444,-0.07269084453582764,0.7370000928640366,-0.05679196119308472,0.7174078077077866,-0.07733416557312012,0.7164389342069626,-0.1669517159461975,0.7553407400846481,-0.082558274269104,0.7301157563924789,-0.06660300493240356,0.7126458138227463,-0.08385658264160156,0.7100137323141098,-0.1609441041946411,0.7445847243070602,-0.09277218580245972,0.7255539745092392,-0.078793466091156,0.709456667304039,-0.0922398567199707,0.0,0.0,-0.039236798882484436,0.05780452489852905,0.03982768952846527,0.051348865032196045,0.0007002353668212891,0.04440218210220337,-0.02307000756263733,0.046830058097839355,0.02388302981853485,0.04281413555145264,0.0008805245161056519,0.05571186542510986,0.0011897832155227661,0.055888354778289795,0.0016250759363174438,0.07402372360229492,Yumruk_Yuzden_Uzak
-0.735128678381443,-0.14424610137939453,-0.6924616098403931,-0.1598583459854126,-0.6427270472049713,-0.21690431237220764,-0.6486408114433289,-0.2878870666027069,-0.6818622648715973,-0.31813278794288635,-0.6552688926458359,-0.2767969071865082,-0.6524862051010132,-0.3142196834087372,-0.6679746955633163,-0.28832975029945374,-0.6846878528594971,-0.2777886986732483,-0.6892837733030319,-0.2911820411682129,-0.7000933587551117,-0.2990444600582123,-0.6982825994491577,-0.23409363627433777,-0.6913570761680603,-0.23395702242851257,-0.7204713374376297,-0.29474884271621704,-0.7337188795208931,-0.2883504629135132,-0.7250030338764191,-0.23173406720161438,-0.7177201211452484,-0.23412561416625977,-0.7534797042608261,-0.29059913754463196,-0.7577250748872757,-0.275407075881958,-0.7515867426991463,-0.23472046852111816,-0.7489083707332611,-0.23413613438606262,0.0,0.0,-0.050923824310302734,0.054077744483947754,0.02988070249557495,0.06592303514480591,-0.006113171577453613,0.04777270555496216,-0.030992090702056885,0.045301735401153564,0.01620650291442871,0.052239179611206055,-0.00809544324874878,0.0592193603515625,-0.007930755615234375,0.06036794185638428,-0.009452104568481445,0.07809966802597046,Yumruk_Yuzden_Uzak
-0.6849384307861328,-0.13323116302490234,-0.6334475427865982,-0.19366240501403809,-0.6042284369468689,-0.2595122754573822,-0.5879693478345871,-0.3089347183704376,-0.5998536944389343,-0.3201940953731537,-0.6940725296735764,-0.3379685580730438,-0.6202512085437775,-0.33405402302742004,-0.6220237016677856,-0.2896842062473297,-0.6433624476194382,-0.2817519009113312,-0.7092566341161728,-0.327096164226532,-0.6223423928022385,-0.31429800391197205,-0.6272140145301819,-0.2689599096775055,-0.6470960378646851,-0.26521050930023193,-0.7125693559646606,-0.302807092666626,-0.6289727091789246,-0.2852230370044708,-0.6337020844221115,-0.24572741985321045,-0.6520077437162399,-0.2423343062400818,-0.7061415314674377,-0.27066782116889954,-0.6385178118944168,-0.25580674409866333,-0.6437659710645676,-0.22574564814567566,-0.6619207859039307,-0.2203417718410492,0.0,0.0,-0.04890632629394531,0.056020498275756836,0.032612740993499756,0.06702721118927002,-0.005064189434051514,0.048699378967285156,-0.029608070850372314,0.04652458429336548,0.017770707607269287,0.0529787540435791,-0.006510674953460693,0.06071192026138306,-0.006474673748016357,0.06300264596939087,-0.007747530937194824,0.08161228895187378,Yumruk_Yuzden_Uzak
-0.7317717522382736,-0.1308688521385193,-0.7272756993770599,-0.2130810022354126,-0.7115566954016685,-0.3056352138519287,-0.6806984096765518,-0.3582604229450226,-0.6631639003753662,-0.3387030363082886,-0.7839576601982117,-0.3264801800251007,-0.6993381083011627,-0.3588046431541443,-0.687168151140213,-0.3218010365962982,-0.7032912224531174,-0.30503904819488525,-0.7773535773158073,-0.29874399304389954,-0.6810369193553925,-0.321292519569397,-0.6776127070188522,-0.2860707938671112,-0.6967642456293106,-0.27536532282829285,-0.7593548595905304,-0.265995591878891,-0.6655993908643723,-0.28197774291038513,-0.6707927584648132,-0.25117579102516174,-0.6926362961530685,-0.24418723583221436,-0.7336267828941345,-0.23342904448509216,-0.6596628427505493,-0.24358302354812622,-0.6661310642957687,-0.21724435687065125,-0.6860690116882324,-0.20675110816955566,0.0,0.0,-0.048717379570007324,0.05365324020385742,0.03170454502105713,0.06385457515716553,-0.005067348480224609,0.04627418518066406,-0.029701590538024902,0.044288814067840576,0.01756441593170166,0.05020344257354736,-0.006693124771118164,0.057952821254730225,-0.00647813081741333,0.06008577346801758,-0.007833123207092285,0.07857072353363037,Yumruk_Yuzden_Uzak
-0.7630420923233032,-0.2748371362686157,-0.719692125916481,-0.2779272198677063,-0.6966882795095444,-0.27507340908050537,-0.7159383594989777,-0.232015460729599,-0.7462120056152344,-0.20333439111709595,-0.7472430467605591,-0.36137455701828003,-0.7384502738714218,-0.26296287775039673,-0.7289649695158005,-0.25820961594581604,-0.7271917685866356,-0.28075283765792847,-0.790996864438057,-0.3479447662830353,-0.7602631598711014,-0.23368605971336365,-0.743060439825058,-0.24561792612075806,-0.7416537553071976,-0.2776441276073456,-0.8194272071123123,-0.3167257308959961,-0.780650194734335,-0.21209943294525146,-0.7635409235954285,-0.2283788025379181,-0.7634891346096992,-0.2617609202861786,-0.8356827385723591,-0.278294175863266,-0.8006232678890228,-0.20486509799957275,-0.7825390882790089,-0.2111765742301941,-0.7781513184309006,-0.23617544770240784,0.0,0.0,-0.04869735240936279,0.05136328935623169,0.031206965446472168,0.06305801868438721,-0.00537949800491333,0.04600459337234497,-0.02963048219680786,0.04321718215942383,0.017015278339385986,0.050049006938934326,-0.0070264339447021484,0.05703955888748169,-0.007010281085968018,0.059237658977508545,-0.008498430252075195,0.07711338996887207,Yumruk_Yuzden_Uzak
-0.6914099007844925,-0.2363094985485077,-0.7193407714366913,-0.16820377111434937,-0.7669413983821869,-0.1104997992515564,-0.8213747497648001,-0.0858389139175415,-0.8670553937554359,-0.09783130884170532,-0.7521375119686127,-0.1944538950920105,-0.8595108799636364,-0.14791035652160645,-0.84004245698452,-0.1297907829284668,-0.809676043689251,-0.13759982585906982,-0.7625377178192139,-0.255312442779541,-0.8619940467178822,-0.19209074974060059,-0.8395982347428799,-0.17626112699508667,-0.8101303279399872,-0.18846261501312256,-0.7766900062561035,-0.3011922538280487,-0.8606952875852585,-0.23076608777046204,-0.8362571373581886,-0.21980145573616028,-0.8096913248300552,-0.2326258420944214,-0.7921399474143982,-0.33194875717163086,-0.8534563221037388,-0.26793015003204346,-0.8334732968360186,-0.25658589601516724,-0.8111363761126995,-0.2694471776485443,0.0,0.0,-0.05182260274887085,0.04871135950088501,0.027447223663330078,0.061063408851623535,-0.006876707077026367,0.044360458850860596,-0.03179138898849487,0.041336655616760254,0.014844954013824463,0.04847598075866699,-0.00921088457107544,0.055276572704315186,-0.009011149406433105,0.05719023942947388,-0.010734915733337402,0.07493942975997925,Yumruk_Yuzden_Uzak
-0.6990531384944916,-0.2268742024898529,-0.6673588156700134,-0.22553110122680664,-0.6300216317176819,-0.24335592985153198,-0.5911736488342285,-0.2512426972389221,-0.5676960945129395,-0.2654000222682953,-0.6332246512174606,-0.3800807297229767,-0.5625221133232117,-0.3286440670490265,-0.5785833299160004,-0.2893417775630951,-0.6029881536960602,-0.2947021424770355,-0.6403024345636368,-0.3765828609466553,-0.5616038143634796,-0.3130042552947998,-0.5865216553211212,-0.27621692419052124,-0.6099309921264648,-0.2865198254585266,-0.6465164422988892,-0.35275059938430786,-0.5721296072006226,-0.2927781343460083,-0.5966777205467224,-0.26021403074264526,-0.6176033616065979,-0.2679207921028137,-0.651439368724823,-0.31739577651023865,-0.5913124680519104,-0.2733054757118225,-0.6122181266546249,-0.2520535886287689,-0.6338307559490204,-0.25804829597473145,0.0,0.0,-0.053839921951293945,0.0473865270614624,0.026390135288238525,0.06295013427734375,-0.007978200912475586,0.04495573043823242,-0.03314000368118286,0.04079127311706543,0.013925254344940186,0.04988199472427368,-0.010612785816192627,0.055737435817718506,-0.010628819465637207,0.05786007642745972,-0.012839436531066895,0.07561063766479492,Yumruk_Yuzden_Uzak
-0.6322682499885559,-0.2453744113445282,-0.7005007863044739,-0.19530093669891357,-0.7886570766568184,-0.20184963941574097,-0.8553286194801331,-0.22350794076919556,-0.8936729803681374,-0.24994534254074097,-0.7904427126049995,-0.349179744720459,-0.8822832182049751,-0.30683714151382446,-0.8977331444621086,-0.26408496499061584,-0.8976296558976173,-0.2453153431415558,-0.7762738764286041,-0.3912341594696045,-0.8398419879376888,-0.30825603008270264,-0.8159478344023228,-0.2651955485343933,-0.7910589128732681,-0.2600598931312561,-0.7630093172192574,-0.40355145931243896,-0.816711600869894,-0.32153692841529846,-0.7948876321315765,-0.286022424697876,-0.7715009674429893,-0.2781255543231964,-0.7550157606601715,-0.4006577730178833,-0.7945267669856548,-0.33583149313926697,-0.7755288854241371,-0.30380624532699585,-0.7539843022823334,-0.29661983251571655,0.0,0.0,-0.053172767162323,0.046474575996398926,0.028195440769195557,0.06199878454208374,-0.007475554943084717,0.04480135440826416,-0.032682836055755615,0.04042249917984009,0.01491314172744751,0.04946863651275635,-0.009873509407043457,0.05550020933151245,-0.009984016418457031,0.057612061500549316,-0.012106001377105713,0.07544654607772827,Yumruk_Yuzden_Uzak
-0.6644953042268753,-0.2776082456111908,-0.6054758131504059,-0.2611467242240906,-0.5458613038063049,-0.25133365392684937,-0.5099646151065826,-0.2468147873878479,-0.5234394669532776,-0.25741228461265564,-0.5338087677955627,-0.40520963072776794,-0.5195941925048828,-0.29184144735336304,-0.5390453934669495,-0.28303325176239014,-0.5467477738857269,-0.31211525201797485,-0.5742990076541901,-0.41248050332069397,-0.5553131103515625,-0.2728234529495239,-0.5731886327266693,-0.27735620737075806,-0.5743964612483978,-0.3098601996898651,-0.6150750517845154,-0.39490020275115967,-0.5959366858005524,-0.25694790482521057,-0.6115024387836456,-0.2715799808502197,-0.6140053123235703,-0.3076019883155823,-0.6532825827598572,-0.3649436831474304,-0.6350448280572891,-0.2541552782058716,-0.6441807150840759,-0.26601889729499817,-0.6501685976982117,-0.2995743453502655,0.0,0.0,-0.05325847864151001,0.04808497428894043,0.027993083000183105,0.06323635578155518,-0.0074419379234313965,0.04537177085876465,-0.032746970653533936,0.04124933481216431,0.014925241470336914,0.05015361309051514,-0.009865283966064453,0.056330740451812744,-0.009981393814086914,0.05889081954956055,-0.012055695056915283,0.07696819305419922,Yumruk_Yuzden_Uzak
0.04118052124977112,0.23294806480407715,0.08510705828666687,0.2011582851409912,0.10704290866851807,0.15883958339691162,0.10746845602989197,0.1176411509513855,0.09847170114517212,0.08514207601547241,0.11284956336021423,0.1252397894859314,0.1251453161239624,0.04358643293380737,0.13145464658737183,-0.0006546378135681152,0.13697099685668945,-0.035961270332336426,0.09699302911758423,0.1120377779006958,0.11521220207214355,0.01994401216506958,0.12298130989074707,-0.029940426349639893,0.1293216347694397,-0.06804966926574707,0.07498672604560852,0.1041446328163147,0.09445518255233765,0.019825994968414307,0.10432809591293335,-0.026707172393798828,0.11393201351165771,-0.061967670917510986,0.047658950090408325,0.09989243745803833,0.06594222784042358,0.03488069772720337,0.07720422744750977,-0.00048232078552246094,0.08794644474983215,-0.030239641666412354,0.0,0.0,-0.021474629640579224,0.058055579662323,0.04322728514671326,0.05434471368789673,0.004217356443405151,0.04190659523010254,-0.012917846441268921,0.044773221015930176,0.02632194757461548,0.04272031784057617,0.006179690361022949,0.05492591857910156,0.005695223808288574,0.05823796987533569,0.005501657724380493,0.07802528142929077,Acik_El_Yanakta
